name,group,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,ID
"TITLE: The Effects of Visual Realism on Search Tasks in Mixed Reality Simulation WORDS: user, virtual, interact, study, environment, task, experience, applicator, plan, reality, control, conduct, human, scenario, group, systems, simulate, deform, model, body",The Effects of Visual Realism on Search Tasks in Mixed Reality Simulation,20,20,20,2,20,7,3,20,20,20,1,5,20,20,6,4,20,20,20,20,1204
"TITLE: Auditory Perception of Geometry-Invariant Material Properties WORDS: model, element, energy, develop, framework, novel, user, simulate, base, perception, physics, assess, general, virtual, volume, study, environment, shape, data, volumetric",Auditory Perception of Geometry-Invariant Material Properties,20,3,7,1,20,6,20,20,20,20,2,5,20,8,20,20,20,4,20,20,1205
"TITLE: Aural Proxies and Directionally-Varying Reverberation for Interactive Sound Propagation in Virtual Environments WORDS: light, simulate, color, dynamic, walk, illuminant, algorithm, deform, source, local, user, model, map, result, interact, shadow, render, present, global, body",Aural Proxies and Directionally-Varying Reverberation for Interactive Sound Propagation in Virtual Environments,20,20,20,7,20,20,2,8,20,6,4,11,20,3,20,10,9,20,1,5,1206
"TITLE: Reflective and Refractive Objects for Mixed Reality WORDS: light, color, walk, dynamic, illuminant, image, algorithm, sample, method, source, local, shadow, result, map, interact, render, present, global, video, filter",Reflective and Refractive Objects for Mixed Reality,4,6,20,20,20,20,20,3,20,8,5,20,20,7,20,20,20,20,1,2,1207
"TITLE: Human Tails: Ownership and Control of Extended Humanoid Avatars WORDS: user, simulate, virtual, volume, study, environment, deform, volumetric, participate, task, experience, model, design, body, visual, applicator, character, time, plan, reality",Human Tails: Ownership and Control of Extended Humanoid Avatars,20,20,20,4,10,6,2,8,20,5,1,20,20,20,7,20,20,3,9,20,1208
"TITLE: An Evaluation of Self-Avatar Eye Movement for Virtual Embodiment WORDS: user, virtual, study, environment, task, experience, design, visual, applicator, volume, simulate, plan, reality, control, human, conduct, scenario, motion, display, group",An Evaluation of Self-Avatar Eye Movement for Virtual Embodiment,8,20,6,20,20,9,3,20,10,2,1,20,20,20,5,20,7,4,20,20,1209
"TITLE: Drumming in Immersive Virtual Reality: The Body Shapes the Way We Play WORDS: user, texture, simulate, virtual, patch, study, data, environment, motion, deform, volume, display, synthesis, task, experience, person, model, design, body, visual",Drumming in Immersive Virtual Reality: The Body Shapes the Way We Play,20,20,3,11,20,4,2,20,20,9,1,20,20,7,5,20,10,6,8,20,1210
"TITLE: Smelling Screen: Development and Evaluation of an Olfactory Display System for Presenting a Virtual Odor Source WORDS: quantitative, user, virtual, record, plot, expert, mix, qualitative, tile, study, wind, environment, patient, literature, motion, task, display, pattern, comparison, visual",Smelling Screen: Development and Evaluation of an Olfactory Display System for Presenting a Virtual Odor Source,20,9,5,20,20,20,7,20,10,20,2,1,20,8,3,20,6,20,4,20,1211
"TITLE: Immersive Group-to-Group Telepresence WORDS: user, virtual, study, environment, task, experience, applicator, plan, reality, control, video, conduct, human, scenario, light, project, group, systems, object, volume",Immersive Group-to-Group Telepresence,20,20,20,8,20,4,20,2,20,20,1,5,20,6,10,9,11,7,3,20,1212
"TITLE: Painting with Polygons: A Procedural Watercolor Engine WORDS: texture, map, simulate, patch, synthesis, user, person, surface, synthesize, deform, virtual, paint, model, body, algorithm, element, dynamic, character, time, study",Painting with Polygons: A Procedural Watercolor Engine,7,6,1,2,20,9,3,20,8,20,4,20,20,5,20,20,20,10,20,20,1213
"TITLE: Computing 2D Constrained Delaunay Triangulation Using the GPU WORDS: perform, gpu, graph, distance, ray, depth, implement, parallel, surface, achieve, memory, order, topology, draw, diagram, node, boundary, point, light, tree",Computing 2D Constrained Delaunay Triangulation Using the GPU,20,20,20,20,2,7,20,20,20,6,20,8,3,1,20,20,4,20,5,20,1214
"TITLE: Interactive Rendering of Acquired Materials on Dynamic Geometry Using Frequency Analysis WORDS: light, image, sample, color, method, video, dynamic, walk, filter, illuminant, project, object, reconstruct, estimate, algorithm, camera, propose, source, local, result",Interactive Rendering of Acquired Materials on Dynamic Geometry Using Frequency Analysis,4,20,6,20,20,20,20,3,7,5,20,20,20,20,20,20,20,20,1,2,1215
"TITLE: Interactive Animation of 4D Performance Capture WORDS: simulate, motion, display, deform, model, body, predict, character, time, dynamic, graph, contact, sample, method, collision, fluid, subject, diverse, force, facial",Interactive Animation of 4D Performance Capture,5,6,20,20,10,20,1,8,20,20,9,20,7,20,2,20,3,20,20,4,1216
"TITLE: Analyzing Locomotion Synthesis with Feature-Based Motion Graphs WORDS: graph, simulate, deform, model, body, diagram, draw, data, node, optimal, character, time, domain, contact, motion, tree, collision, fluid, display, metric",Analyzing Locomotion Synthesis with Feature-Based Motion Graphs,7,11,9,20,20,4,1,20,20,10,20,8,3,20,6,20,2,20,5,20,1217
"TITLE: Hierarchy of Stable Morse Decompositions WORDS: field, mesh, surface, flow, topology, streamline, particle, vector, line, boundary, process, geometric, shape, edge, data, local, connect, simulate, open, complex",Hierarchy of Stable Morse Decompositions,4,20,20,20,1,5,6,8,2,20,20,20,20,7,20,3,20,20,20,20,1218
"TITLE: Physics-Based Deformable Tongue Visualization WORDS: simulate, visual, data, deform, model, body, character, time, dynamic, contact, analysis, set, shape, surface, user, collision, fluid, technique, motion, design",Physics-Based Deformable Tongue Visualization,6,4,20,3,20,2,1,8,20,7,20,20,20,5,20,20,20,20,20,20,1219
"TITLE: PoseShop: Human Image Database Construction and Personalized Content Synthesis WORDS: data, image, simulate, texture, video, user, project, object, virtual, patch, camera, analysis, set, deform, scene, technique, synthesis, model, study, body",PoseShop: Human Image Database Construction and Personalized Content Synthesis,20,6,5,9,20,1,4,2,20,11,3,20,20,20,20,7,20,20,8,10,1220
"TITLE: Smart Transparency for Illustrative Visualization of Complex Flow Surfaces WORDS: perform, gpu, data, depth, ray, distance, implement, parallel, achieve, memory, propose, efficient, order, model, volume, automatic, mesh, light, topic, analysis",Smart Transparency for Illustrative Visualization of Complex Flow Surfaces,20,2,20,4,6,3,20,20,9,20,8,10,20,1,20,20,20,7,5,20,1221
"TITLE: Spring Level Sets: A Deformable Model Representation to Provide Interoperability between Meshes and Level Sets WORDS: image, graph, video, project, object, perform, gpu, simulate, camera, distance, depth, ray, implement, scene, parallel, element, mesh, track, achieve, memory",Spring Level Sets: A Deformable Model Representation to Provide Interoperability between Meshes and Level Sets,20,6,20,3,7,9,5,2,20,20,20,20,4,1,20,8,20,20,10,20,1222
"TITLE: State of the    x0022;Art amp;  x201D;: A Taxonomy of Artistic Stylization Techniques for Images and Video WORDS: volume, data, volumetric, participate, render, map, automatic, material, aspect, analysis, topic, set, region, cloud, geometry, user, transport, capture, parameterize, video",State of the    x0022;Art amp;  x201D;: A Taxonomy of Artistic Stylization Techniques for Images and Video,10,1,20,7,9,3,20,4,20,20,20,5,8,20,11,6,20,2,20,12,1223
"TITLE:  WORDS: data, volume, user, virtual, analysis, set, motion, volumetric, participate, display, render, study, environment, inform, explore, provide, differ, model, task, experience",,7,20,20,5,20,1,20,20,8,20,2,20,20,6,4,9,20,3,20,20,1224
"TITLE: Visual Analysis of Cardiac 4D MRI Blood Flow Using Line Predicates WORDS: field, data, flow, streamline, particle, vector, line, volume, analysis, shape, set, surface, integral, user, feature, inform, explore, provide, differ, automatic",Visual Analysis of Cardiac 4D MRI Blood Flow Using Line Predicates,20,3,20,20,20,1,6,20,2,8,5,7,20,20,20,20,9,4,10,20,1225
"TITLE: Ambient Occlusion Effects for Combined Volumes and Tubular Geometry WORDS: field, flow, volume, surface, model, streamline, particle, vector, volumetric, participate, line, perform, texture, gpu, topology, depth, ray, distance, data, boundary",Ambient Occlusion Effects for Combined Volumes and Tubular Geometry,20,6,8,5,3,7,20,20,1,20,20,20,20,2,20,20,10,4,11,9,1226
"TITLE: A Maxent-Stress Model for Graph Layout WORDS: graph, model, draw, diagram, element, data, energy, develop, tree, contour, optimal, framework, isosurface, cell, method, domain, simulate, use, perform, render",A Maxent-Stress Model for Graph Layout,20,20,20,1,20,5,20,20,20,7,20,20,2,4,20,6,3,20,20,20,1227
"TITLE: A Divide-and-Conquer Approach to Quad Remeshing WORDS: surface, model, topology, optimal, method, domain, boundary, use, quality, trajectory, metric, algorithm, process, geometric, shape, local, connect, scheme, propose, mesh",A Divide-and-Conquer Approach to Quad Remeshing,20,20,8,3,2,20,20,20,20,20,7,20,6,4,20,5,1,20,20,20,1228
"TITLE: CiSE: A Circular Spring Embedder Layout Algorithm WORDS: graph, draw, diagram, model, tree, contour, isosurface, cell, texture, label, edge, visual, compatible, patch, structure, scalar, technique, realize, user, element",CiSE: A Circular Spring Embedder Layout Algorithm,12,7,6,2,20,20,20,20,20,10,8,20,1,4,20,5,3,20,9,11,1229
"TITLE: Depth-Fighting Aware Methods for Multifragment Rendering WORDS: graph, perform, gpu, distance, ray, depth, light, implement, parallel, achieve, memory, order, color, draw, diagram, node, dynamic, walk, tree, illuminant",Depth-Fighting Aware Methods for Multifragment Rendering,20,20,20,4,7,6,9,20,20,20,20,10,3,1,20,20,5,8,2,20,1230
"TITLE: Interpenetration Free Simulation of Thin Shell Rigid Bodies WORDS: simulate, deform, model, body, character, time, contact, collision, motion, force, facial, cloth, detect, image, video, optimal, project, domain, object, field",Interpenetration Free Simulation of Thin Shell Rigid Bodies,7,5,20,20,8,20,1,4,12,13,6,10,20,3,20,9,2,20,11,20,1231
"TITLE: Multiverse Data-Flow Control WORDS: data, user, analysis, virtual, set, inform, explore, provide, differ, field, study, element, environment, paper, structure, network, energy, develop, task, simulate",Multiverse Data-Flow Control,20,20,20,2,20,1,4,20,5,10,3,20,20,6,7,20,9,8,20,20,1232
"TITLE: Physically-Based Feature Tracking for CFD Data WORDS: field, simulate, data, flow, deform, model, volume, streamline, particle, body, vector, line, character, time, contact, analysis, set, collision, user, motion",Physically-Based Feature Tracking for CFD Data,20,20,20,4,20,2,1,10,3,6,20,20,20,20,8,9,20,5,11,7,1233
"TITLE: PIWI: Visually Exploring Graphs Based on Their Community Structure WORDS: data, graph, user, analysis, set, virtual, inform, provide, explore, differ, draw, diagram, node, time, paper, network, interact, study, tree, model",PIWI: Visually Exploring Graphs Based on Their Community Structure,20,8,6,4,5,1,20,20,20,7,3,20,2,20,20,20,20,20,20,20,1234
"TITLE: Understanding Visualization: A Formal Approach Using Category Theory and Semiotics WORDS: data, analysis, set, user, inform, explore, provide, study, differ, point, layout, task, result, time, structure, paper, network, aesthetic, text, easy",Understanding Visualization: A Formal Approach Using Category Theory and Semiotics,20,20,20,3,20,1,20,20,20,20,20,4,20,20,20,2,20,5,20,20,1235
"TITLE: Visual Analysis and Steering of Flooding Simulations WORDS: data, analysis, set, simulate, inform, explore, provide, differ, paper, network, user, point, layout, deform, aesthetic, virtual, text, graph, model, body",Visual Analysis and Steering of Flooding Simulations,20,20,20,5,20,1,3,20,20,20,4,7,8,20,9,2,6,20,20,20,1236
"TITLE: Scalable Analysis of Movement Data for Extracting and Exploring Significant Places WORDS: data, model, analysis, set, user, technique, design, interact, inform, provide, explore, study, differ, result, task, time, paper, structure, network, element",Scalable Analysis of Movement Data for Extracting and Exploring Significant Places,20,4,20,2,5,1,20,6,20,20,20,7,20,20,20,20,3,20,20,20,1237
"TITLE: The Longitudinal Use of SaNDVis: Visual Social Network Analytics in the Enterprise WORDS: data, analysis, set, inform, explore, provide, differ, paper, time, network, user, virtual, volume, model, study, environment, volumetric, participate, task, experience",The Longitudinal Use of SaNDVis: Visual Social Network Analytics in the Enterprise,5,7,20,3,20,1,20,20,20,20,2,6,8,20,20,20,20,4,20,20,1238
"TITLE: How Visualization Layout Relates to Locus of Control and Other Personality Factors WORDS: data, user, virtual, analysis, set, texture, field, study, inform, explore, provide, differ, map, environment, patch, time, paper, network, task, flow",How Visualization Layout Relates to Locus of Control and Other Personality Factors,20,20,4,20,6,1,20,20,5,20,2,20,9,8,20,3,20,7,20,20,1239
"TITLE: A Metric for the Evaluation of Dense Vector Field Visualizations WORDS: field, flow, data, streamline, particle, vector, line, image, analysis, optimal, sample, set, domain, method, video, technique, integral, trajectory, metric, quality",A Metric for the Evaluation of Dense Vector Field Visualizations,9,7,20,20,20,1,20,4,2,20,6,20,20,20,20,20,3,20,8,5,1240
"TITLE: Analytic Double Product Integrals for All-Frequency Relighting WORDS: light, color, field, dynamic, walk, illuminant, algorithm, mesh, flow, local, source, model, surface, shadow, result, map, present, interact, render, global",Analytic Double Product Integrals for All-Frequency Relighting,2,20,6,20,3,20,20,20,4,20,20,20,20,20,20,20,20,20,1,5,1241
"TITLE: Generalized Anisotropic Stratified Surface Sampling WORDS: field, sample, method, filter, reconstruct, flow, mesh, estimate, surface, propose, normal, streamline, particle, weight, approach, vector, use, function, noise, compute",Generalized Anisotropic Stratified Surface Sampling,20,4,20,8,3,10,20,7,2,20,20,9,20,20,20,5,20,20,6,1,1242
"TITLE: Interactive Applications for Sketch-Based Editable Polycube Map WORDS: surface, topology, boundary, point, process, user, geometric, shape, edge, texture, connect, local, image, open, complex, progress, intersect, rigid, construct, motion",Interactive Applications for Sketch-Based Editable Polycube Map,2,8,6,5,1,10,20,4,12,13,3,20,20,9,7,20,11,20,20,20,1243
"TITLE: Pairwise Harmonics for Shape Analysis WORDS: image, automatic, optimal, domain, topic, geometry, trajectory, metric, quality, capture, parameterize, style, artist, segment, scheme, problem, mesh, general, surface, curvature",Pairwise Harmonics for Shape Analysis,20,1,20,20,3,8,20,20,20,9,7,20,20,20,20,4,2,20,5,6,1244
"TITLE: Parallel Streamline Placement for 2D Flow Fields WORDS: field, flow, streamline, particle, mesh, vector, algorithm, line, surface, render, perform, gpu, technique, integral, ray, depth, distance, use, compute, model",Parallel Streamline Placement for 2D Flow Fields,5,20,20,20,3,7,20,8,1,9,6,20,20,2,20,4,20,20,20,20,1245
"TITLE: Registration of 3D Point Clouds and Meshes: A Survey from Rigid to Nonrigid WORDS: data, video, project, object, camera, analysis, set, model, user, volume, scene, design, track, inform, provide, explore, study, differ, result, task",Registration of 3D Point Clouds and Meshes: A Survey from Rigid to Nonrigid,5,20,20,3,6,1,20,2,8,7,20,20,20,20,20,20,20,4,20,20,1246
"TITLE: Timeline Editing of Objects in Video WORDS: video, project, object, data, camera, graph, scene, light, track, field, view, shape, surface, viewpoint, analysis, color, motion, real, edit, match",Timeline Editing of Objects in Video,20,3,20,13,20,2,20,1,9,20,8,12,6,20,7,20,5,11,4,10,1247
"TITLE: Visualizing Natural Image Statistics WORDS: data, analysis, set, technique, image, inform, explore, provide, differ, time, paper, structure, network, video, project, object, camera, scene, track, user",Visualizing Natural Image Statistics,20,6,20,20,20,1,20,2,20,3,4,5,20,20,20,20,20,20,20,20,1248
"TITLE: Water Surface Modeling from a Single Viewpoint Video WORDS: simulate, image, field, data, deform, video, light, model, body, project, object, flow, time, character, contact, shape, camera, collision, motion, texture",Water Surface Modeling from a Single Viewpoint Video,20,3,8,5,20,4,1,2,7,20,20,9,20,20,20,20,20,20,6,20,1249
"TITLE: Abstract Art by Shape Classification WORDS: image, data, map, automatic, topic, geometry, capture, parameterize, style, artist, segment, curvature, analysis, set, user, graph, inform, provide, explore, differ",Abstract Art by Shape Classification,20,1,20,9,6,2,20,20,20,20,3,20,8,20,7,4,5,20,20,10,1250
"TITLE: Advanced Interactive Preintegrated Volume Rendering with a Power Series WORDS: perform, gpu, depth, distance, ray, graph, implement, volume, parallel, memory, achieve, order, efficient, data, volumetric, participate, motion, display, model, mesh",Advanced Interactive Preintegrated Volume Rendering with a Power Series,20,20,20,5,8,3,20,12,20,11,20,20,4,1,6,10,20,2,9,7,1251
"TITLE: A Local Model of Light Interaction with Transparent Crystalline Media WORDS: model, light, intersect, rigid, user, stabilize, general, feature, solid, parts, virtual, color, handle, function, locomotion, shape, surface, reflect, stable, analytic",A Local Model of Light Interaction with Transparent Crystalline Media,1,3,20,20,20,20,20,6,20,20,4,7,11,5,10,8,20,9,2,20,1252
"TITLE: Changing Perspective in Stereoscopic Images WORDS: video, motion, project, object, display, camera, scene, predict, track, model, view, subject, viewpoint, diverse, shape, animal, surface, match, real, edit",Changing Perspective in Stereoscopic Images,6,3,20,4,20,7,20,1,11,5,20,20,20,10,2,20,8,9,20,20,1253
"TITLE: Choking Loops on Surfaces WORDS: mesh, surface, topology, simulate, boundary, graph, process, geometric, shape, local, connect, open, complex, progress, robust, construct, deform, model, sample, body",Choking Loops on Surfaces,20,3,20,7,1,6,2,20,10,20,20,20,4,20,20,9,20,8,20,5,1254
"TITLE: Memory-Efficient Single-Pass GPU Rendering of Multifragment Effects WORDS: perform, render, gpu, distance, depth, ray, implement, parallel, present, achieve, memory, order, image, sample, method, graph, video, project, filter, object",Memory-Efficient Single-Pass GPU Rendering of Multifragment Effects,6,9,20,20,8,20,20,4,20,20,20,10,7,1,11,5,2,20,20,3,1255
"TITLE: Real-Time Volume Rendering in Dynamic Lighting Environments Using Precomputed Photon Mapping WORDS: light, volume, color, dynamic, walk, illuminant, sample, volumetric, participate, method, algorithm, visual, surface, local, source, model, data, map, shadow, result",Real-Time Volume Rendering in Dynamic Lighting Environments Using Precomputed Photon Mapping,2,20,20,5,20,6,20,20,20,7,20,20,20,8,20,20,20,3,1,4,1256
"TITLE: Representing Flow Patterns by Using Streamlines with Glyphs WORDS: field, quantitative, flow, record, plot, data, expert, mix, qualitative, streamline, particle, vector, tile, line, wind, patient, literature, pattern, visual, comparison",Representing Flow Patterns by Using Streamlines with Glyphs,20,20,20,6,20,3,20,20,2,4,8,1,20,5,7,20,20,20,20,20,1257
"TITLE: Similarity Measures for Enhancing Interactive Streamline Seeding WORDS: field, flow, data, streamline, particle, vector, render, perform, line, gpu, ray, depth, distance, implement, parallel, present, technique, integral, result, achieve",Similarity Measures for Enhancing Interactive Streamline Seeding,20,20,20,20,5,3,9,8,2,20,20,20,20,1,20,6,4,20,20,7,1258
"TITLE: Spatially and Temporally Optimized Video Stabilization WORDS: image, optimal, domain, video, project, visual, object, trajectory, metric, algorithm, quality, sample, method, data, scheme, mesh, problem, general, camera, filter",Spatially and Temporally Optimized Video Stabilization,3,20,20,7,8,5,20,2,20,20,20,20,20,6,9,20,1,20,20,4,1259
"TITLE: Stack Zooming for Multifocus Interaction in Skewed-Aspect Visual Spaces WORDS: data, analysis, set, condition, insight, transfer, inform, explore, provide, differ, bundle, network, turbulent, point, layout, tesselated, obstacle, little, intrinsic, aesthetic",Stack Zooming for Multifocus Interaction in Skewed-Aspect Visual Spaces,20,7,20,20,20,1,10,5,20,2,8,20,11,4,20,3,20,20,6,9,1260
"TITLE: StereoPasting: Interactive Composition in Stereoscopic Images WORDS: motion, image, display, automatic, video, user, project, model, object, topic, predict, geometry, capture, parameterize, virtual, artist, camera, subject, segment, diverse",StereoPasting: Interactive Composition in Stereoscopic Images,4,1,8,6,20,20,20,3,20,20,5,9,20,20,2,20,7,20,20,20,1261
"TITLE: The Helmholtz-Hodge Decomposition amp;  x2014;A Survey WORDS: field, data, flow, volume, streamline, particle, vector, line, analysis, set, user, compute, volumetric, participate, approach, integral, render, inform, explore, provide",The Helmholtz-Hodge Decomposition amp;  x2014;A Survey,20,5,20,4,20,1,7,20,2,20,20,20,20,20,8,6,9,3,20,20,1262
"TITLE: Trajectory Optimization for Full-Body Movements with Complex Contacts WORDS: simulate, image, motion, display, deform, field, video, model, body, project, object, predict, character, time, contact, camera, light, optimal, subject, collision",Trajectory Optimization for Full-Body Movements with Complex Contacts,20,6,10,20,20,20,1,3,7,20,8,20,20,9,4,20,2,20,5,20,1263
"TITLE: View Management of Projected Labels on Nonplanar and Textured Surfaces WORDS: graph, image, user, data, video, project, object, virtual, sample, method, camera, filter, simulate, diagram, draw, scene, study, reconstruct, environment, estimate",View Management of Projected Labels on Nonplanar and Textured Surfaces,20,13,12,7,20,3,9,1,20,20,2,20,4,8,11,6,20,20,10,5,1264
"TITLE: Bristle Maps: A Multivariate Abstraction Technique for Geovisualization WORDS: data, analysis, set, sample, inform, provide, explore, differ, method, quantitative, time, structure, network, filter, field, reconstruct, record, estimate, plot, expert",Bristle Maps: A Multivariate Abstraction Technique for Geovisualization,20,7,9,20,20,1,20,20,8,20,6,3,20,11,20,10,2,12,5,4,1265
"TITLE: Cosine-Weighted B-Spline Interpolation: A Fast and High-Quality Reconstruction Scheme for the Body-Centered Cubic Lattice WORDS: sample, method, filter, reconstruct, estimate, simulate, propose, normal, weight, approach, use, compute, noise, function, base, framework, feature, interpolant, deform, demonstrate",Cosine-Weighted B-Spline Interpolation: A Fast and High-Quality Reconstruction Scheme for the Body-Centered Cubic Lattice,6,20,20,20,20,20,3,7,20,20,20,5,20,4,20,20,2,20,20,1,1266
"TITLE: Exploiting Connectivity to Improve the Tangential Part of Geometry Prediction WORDS: surface, visual, data, sample, method, topology, motion, display, boundary, filter, process, reconstruct, light, geometric, shape, edge, estimate, perform, connect, open",Exploiting Connectivity to Improve the Tangential Part of Geometry Prediction,7,20,20,20,1,2,20,20,20,20,20,20,20,3,5,8,9,20,6,4,1267
"TITLE: Image-Space Texture-Based Output-Coherent Surface Flow Visualization WORDS: field, flow, texture, data, streamline, particle, vector, line, sample, method, patch, perform, filter, technique, integral, synthesis, reconstruct, gpu, estimate, person",Image-Space Texture-Based Output-Coherent Surface Flow Visualization,20,10,5,8,20,3,20,11,1,9,20,20,20,2,20,20,6,20,7,4,1268
"TITLE: Multiresolution Attributes for Hardware Tessellated Objects WORDS: texture, patch, data, synthesis, perform, person, gpu, ray, depth, distance, light, surface, synthesize, implement, paint, parallel, memory, achieve, sample, order",Multiresolution Attributes for Hardware Tessellated Objects,20,8,2,9,4,3,12,20,20,6,13,20,14,1,20,10,11,20,5,7,1269
"TITLE: ParaGlide: Interactive Parameter Space Partitioning for Computer Simulations WORDS: data, analysis, set, technique, element, user, energy, develop, inform, explore, provide, differ, framework, virtual, paper, structure, network, present, approach, physics",ParaGlide: Interactive Parameter Space Partitioning for Computer Simulations,8,7,20,2,20,1,9,20,20,20,4,5,20,20,20,6,3,20,20,20,1270
"TITLE: Scheduling in Heterogeneous Computing Environments for Proximity Queries WORDS: perform, gpu, ray, distance, depth, sample, method, implement, parallel, filter, memory, achieve, data, reconstruct, order, estimate, propose, element, normal, weight",Scheduling in Heterogeneous Computing Environments for Proximity Queries,20,20,20,2,20,4,20,20,20,20,20,7,20,1,8,20,5,20,6,3,1271
"TITLE: Splatterplots: Overcoming Overdraw in Scatter Plots WORDS: data, analysis, set, user, light, inform, explore, provide, differ, study, task, sample, time, network, method, color, filter, reconstruct, point, dynamic",Splatterplots: Overcoming Overdraw in Scatter Plots,20,20,20,9,20,1,20,20,20,8,20,5,7,6,20,3,20,20,2,4,1272
"TITLE: Surface Mesh to Volumetric Spline Conversion with Generalized Polycubes WORDS: sample, method, filter, volume, surface, reconstruct, model, estimate, propose, optimal, domain, normal, volumetric, participate, trajectory, metric, algorithm, quality, topology, weight",Surface Mesh to Volumetric Spline Conversion with Generalized Polycubes,7,3,20,5,4,8,20,10,20,20,9,20,20,20,20,20,2,6,20,1,1273
"TITLE: Virtual Try-On through Image-Based Rendering WORDS: simulate, image, user, video, deform, project, object, model, virtual, body, camera, quantitative, character, time, contact, light, scene, data, collision, fluid",Virtual Try-On through Image-Based Rendering,20,8,20,20,20,7,1,2,20,9,3,4,20,12,20,10,5,20,6,11,1274
"TITLE: VisibilityCluster: Average Directional Visibility for Many-Light Rendering WORDS: light, sample, method, filter, color, reconstruct, estimate, dynamic, walk, illuminant, propose, algorithm, perform, normal, approach, weight, gpu, local, source, use",VisibilityCluster: Average Directional Visibility for Many-Light Rendering,7,20,20,20,20,20,20,20,20,4,20,20,20,3,20,6,5,20,1,2,1275
"TITLE: Visualization and Analysis of Vortex-Turbine Intersections in Wind Farms WORDS: data, field, motion, display, flow, simulate, predict, quantitative, analysis, subject, set, diverse, streamline, particle, record, plot, vector, animal, expert, stereoscopic",Visualization and Analysis of Vortex-Turbine Intersections in Wind Farms,20,20,8,20,20,1,5,20,4,7,9,3,20,20,2,20,6,20,20,20,1276
"TITLE: Wetting of Porous Solids WORDS: simulate, deform, field, model, body, dynamic, character, time, contact, flow, volume, collision, motion, force, facial, cloth, detect, perform, surface, streamline",Wetting of Porous Solids,2,20,20,20,20,7,1,6,3,20,20,5,9,20,20,20,20,4,20,8,1277
"TITLE: Anisotropic Elliptic PDEs for Feature Classification WORDS: image, automatic, topic, geometry, field, capture, parameterize, artist, surface, segment, curvature, flow, optimal, domain, user, topology, trajectory, metric, quality, light",Anisotropic Elliptic PDEs for Feature Classification,7,1,15,20,3,13,20,20,5,9,6,12,20,8,14,4,2,20,10,11,1278
"TITLE: A Spherical Gaussian Framework for Bayesian Monte Carlo Rendering of Glossy Surfaces WORDS: sample, method, light, optimal, graph, domain, filter, model, metric, quality, trajectory, reconstruct, data, estimate, scheme, mesh, problem, general, color, propose",A Spherical Gaussian Framework for Bayesian Monte Carlo Rendering of Glossy Surfaces,7,20,20,4,8,5,20,20,20,20,20,20,6,20,20,20,1,20,3,2,1279
"TITLE: Boundary-Aware Multidomain Subspace Deformation WORDS: simulate, deform, model, body, compute, character, time, dynamic, contact, collision, fluid, motion, force, facial, cloth, detect, interact, perform, point, layout",Boundary-Aware Multidomain Subspace Deformation,20,4,20,5,6,20,1,20,20,20,20,20,20,20,20,3,2,20,20,20,1280
"TITLE: Combining Computational Analyses and Interactive Visualization for Document Exploration and Sensemaking in Jigsaw WORDS: data, analysis, set, inform, explore, provide, differ, time, paper, structure, network, light, field, color, user, dynamic, walk, illuminant, virtual, flow",Combining Computational Analyses and Interactive Visualization for Document Exploration and Sensemaking in Jigsaw,20,20,20,20,6,1,20,20,5,20,4,20,20,20,20,3,20,20,2,20,1281
"TITLE: Compact Video Synopsis via Global Spatiotemporal Optimization WORDS: image, video, project, object, camera, scene, simulate, user, shape, track, view, virtual, viewpoint, automatic, match, real, edit, registration, robust, estimate",Compact Video Synopsis via Global Spatiotemporal Optimization,20,2,9,20,20,6,5,1,10,20,4,20,20,7,20,8,3,20,20,20,1282
"TITLE: Content-Aware Video Retargeting Using Object-Preserving Warping WORDS: data, image, motion, display, video, project, object, camera, predict, analysis, simulate, set, scene, user, technique, shape, surface, subject, design, track",Content-Aware Video Retargeting Using Object-Preserving Warping,20,4,20,20,20,1,7,2,20,20,20,8,20,5,3,20,6,20,9,20,1283
"TITLE: Cubic Gradient-Based Material Interfaces WORDS: volume, field, data, volumetric, participate, render, graph, flow, simulate, sample, method, aspect, material, region, cloud, filter, analysis, transport, set, reconstruct",Cubic Gradient-Based Material Interfaces,20,20,9,20,11,2,5,20,4,20,10,20,6,7,20,20,8,1,20,3,1284
"TITLE: Flow Field Modulation WORDS: field, flow, streamline, particle, vector, line, data, simulate, technique, integral, image, feature, decomposition, shape, user, surface, grid, allow, fluid, discrete",Flow Field Modulation,20,3,20,2,20,4,5,20,1,7,6,20,20,8,20,20,20,20,20,20,1285
"TITLE: Image-Based Modeling of Unwrappable Fa   x00E7;ades WORDS: model, light, sample, intersect, rigid, color, method, stabilize, shape, walk, dynamic, field, solid, parts, filter, illuminant, texture, locomotion, handle, reconstruct",Image-Based Modeling of Unwrappable Fa   x00E7;ades,1,3,6,20,20,20,20,5,8,20,20,9,20,20,7,20,20,10,2,4,1286
"TITLE: Octree Rasterization: Accelerating High-Quality Out-of-Core GPU Volume Rendering WORDS: graph, perform, gpu, ray, depth, distance, implement, parallel, memory, achieve, draw, diagram, node, order, tree, contour, isosurface, cell, label, light",Octree Rasterization: Accelerating High-Quality Out-of-Core GPU Volume Rendering,20,5,20,6,20,7,20,20,20,20,20,20,2,1,20,20,3,20,4,20,1287
