name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"max, a86, b8f, 1d9, organization, date, subject, lines, apr, path",D792,0,0,0,0.178665075257,0,0.446313221717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369361325667,0,0,0,792
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D793,0,0,0,0,0,0.986574074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D794,0,0,0,0,0,0,0,0,0.98776371308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979432624113,0,0,0,0,0,0,0,795
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993722943723,0,0,0,0,0,0,0,0,0,0,0,0,0,796
"organization, date, subject, apr, lines, path, gmt, windows, references, newsgroups",D797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308423710551,0,0.683988213568,0,0,0,797
"newsgroups, apr, path, date, organization, gmt, subject, lines, windows, one",D798,0,0,0,0.333810642099,0.641627954392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, path, date",D799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205618206675,0,0.95721595711,0,0,0,0,0,0,0,0,0,0,0,0,0,799
"lines, apr, newsgroups, date, organization, subject, path, would, one, references",D800,0,0,0,0.77003956457,0,0,0,0,0,0,0,0,0,0,0,0,0.0204870895075,0,0,0,0,0,0,0,0.204761304038,0,0,0,0,0,800
"organization, date, subject, lines, apr, path, gmt, windows, newsgroups, references",D801,0,0,0,0.13715815928,0.0983762176406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453291401603,0,0,0,0.169867195951,0,0.546598346797,0,0,0,801
"writes, mouse, organization, date, subject, lines, apr, path, gmt, windows",D802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872795448053,0,0.0200661816986,0,0.103538370248,0,0,0,802
"b8f, a86, max, lines, date, newsgroups, apr, references, organization, subject",D803,0,0,0,0.145182771706,0,0,0,0,0.830885604363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D804,0,0,0,0,0,0,0.129674846997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86581629632,804
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
"writes, gmt, lines, god, article, apr, newsgroups, subject, path, would",D806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469547696644,0,0,0,0,0,0,0,0,0,0,0.51407803435,0,0,806
"god, use, windows, lines, one, apr, file, newsgroups, path, subject",D807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990965732087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D808,0,0,0,0,0,0,0.991807909605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D809,0,0,0.99392033543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990614886731,0,0,810
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990793650794,0,0,0,0,0,0,0,811
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983615819209,812
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9918767507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993681917211,0,0,0,0,0,0,0,0,0,0,0,0,0,814
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985587672678,815
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D816,0,0,0,0.968817204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816
"writes, gmt, lines, god, article, apr, newsgroups, subject, path, would",D817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479444949816,0,0,0,0,0,0,0,0,0,0,0.503888383517,0,0,817
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990136054422,0,0,0,0,0,0,0,818
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994717668488,0,0,0,0,0,0,0,819
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98776371308,0,0,0,0,0,0,0,820
"a86, b8f, 1d9, max, newsgroups, lines, subject, apr, path, date",D821,0,0,0,0,0,0.367372585857,0,0,0,0,0,0,0,0,0,0,0.169960482033,0,0,0,0,0,0.125810372268,0,0.150042185058,0,0,0,0,0.179238617208,821
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D822,0,0,0,0,0,0,0,0,0,0.987606837607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
"gmt, windows, writes, lines, apr, newsgroups, date, organization, path, mouse",D823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754564165826,0,0,0,0,0,0.23196009874,0,0,0,0,0,0,0,823
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995645645646,0,0,0,0,0,0,0,0,824
"gmt, writes, file, lines, date, path, organization, apr, max, newsgroups",D825,0,0,0,0,0.0272256816737,0,0,0,0,0.302293205451,0,0,0,0,0,0,0.503589667342,0,0,0,0,0,0,0,0,0,0,0,0.16017309928,0,825
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990793650794,0,0,0,0,0,826
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976422764228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
"max, newsgroups, lines, apr, path, date, organization, subject, windows, gmt",D828,0,0,0,0.19320892111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788124412223,828
"writes, lines, path, god, apr, article, newsgroups, subject, jesus, gmt",D829,0,0,0,0,0,0,0,0,0.191441016304,0,0,0,0,0,0.407377395123,0,0,0,0,0,0,0,0,0,0,0,0,0.390954315846,0,0,829
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D830,0,0,0,0,0,0,0.246818351862,0,0,0,0,0,0,0,0,0,0.148350686153,0,0,0,0,0,0,0.589313720606,0,0,0,0,0,0,830
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D831,0,0,0,0.985990338164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986757990868,0,0,832
"file, lines, date, path, max, organization, apr, newsgroups, subject, windows",D833,0,0,0,0,0.394640301886,0,0.0684962814615,0,0.0703108130606,0,0,0,0,0,0,0,0.0300225321963,0,0,0,0,0,0,0,0.0428975187423,0,0,0,0.391741299698,0,833
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99577874818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D835,0,0.992076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
"writes, gmt, lines, god, article, apr, newsgroups, subject, path, would",D837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49410106226,0,0,0,0,0,0,0,0,0,0,0.496176715518,0,0,837
"references, max, newsgroups, lines, apr, path, date, organization, subject, windows",D838,0,0,0,0.955958885524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354784233432,838
"writes, god, article, apr, newsgroups, subject, would, windows, date, organization",D839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759945239214,0,0,0,0,0,0,0,0,0,0,0.919407774929,0,0,839
"gmt, lines, path, file, writes, apr, god, newsgroups, article, subject",D840,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292127851497,0,0,0.564848301959,0,0,0,0,0,0,0,0,0,0,0.134285982466,0,0,840
"writes, lines, file, organization, apr, newsgroups, date, path, article, subject",D841,0,0,0,0,0,0,0.245333350618,0,0,0,0,0,0,0.744060588776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D842,0,0.991520467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842
"windows, organization, apr, lines, writes, newsgroups, date, path, mouse, subject",D843,0,0,0,0,0,0,0,0,0,0,0.0119735710058,0,0,0,0,0,0,0.357675305843,0,0,0,0,0.626065408866,0,0,0,0,0,0,0,843
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,844
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391367606904,0,0,0,0,0,0,0.595105823048,0,0,0,0,0,0,0,845
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990522875817,0,0,0,0,0,0,0,0,0,0,0,0,0,847
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, date, path",D848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11526807841,0,0,0.881398588256,0,0,0,0,0,0,0,0,0,0,0,0,0,848
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D849,0,0,0,0,0,0,0.978985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991737891738,0,0,0,0,0,850
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D851,0,0,0.996809680968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991445427729,0,0,0,0,0,0,0,0,852
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228420797756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757220227885,0,853
"max, b8f, a86, windows, gmt, apr, writes, path, 1d9, lines",D854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539617335711,0,0,0.450346821995,0,0,0,0,0,0,0,0,0,0,854
"file, writes, lines, date, path, organization, apr, max, newsgroups, subject",D855,0,0,0,0,0.0174309383779,0,0,0,0,0,0,0,0,0,0,0,0.329397598751,0,0,0,0,0.0376510657297,0,0,0.302284619869,0,0.0270097862382,0,0.284548842187,0,855
"max, god, gmt, files, windows, a86, lines, apr, organization, newsgroups",D856,0,0.508579209569,0,0,0.339340395796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141104784879,0,0,0,0,0,856
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992140921409,0,0,857
"max, b8f, a86, 1d9, giz, organization, date, subject, apr, lines",D858,0,0,0,0,0,0,0.0878754764557,0,0,0,0,0,0,0,0,0,0,0,0,0.782838851922,0,0,0,0,0,0,0.120952338289,0,0,0,858
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989377289375,0,0,0,859
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990614886731,0,0,0,0,0,0,0,0,0,0,0,0,0,860
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D861,0,0,0,0,0,0,0.291296808645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69040253776,0,0,861
"one, jesus, organization, date, subject, apr, lines, path, gmt, windows",D862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900908055197,0,0,0.0837913983552,0,0,0,862
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D863,0,0,0,0,0,0,0,0,0,0,0,0.999539024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993095238095,0,0,0,0,864
"max, windows, b8f, apr, writes, newsgroups, lines, organization, date, path",D865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550366438255,0,0.441920063122,0,0,0,0,0,0,0,865
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,866
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972380952371,0,0,0,0,0,0,0,0,0,0,867
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990034364261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D869,0,0,0,0.985128205126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869
"newsgroups, windows, gmt, god, apr, lines, organization, subject, jesus, writes",D870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552305621779,0,0.429393724626,0,0,0,0,0,0,0,0,0,0,0,0,0,870
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D871,0,0,0,0.988492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333333,0,872
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993598233996,0,0,0,0,0,0,0,0,0,0,0,0,0,873
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993640350877,0,0,0,0,0,0,0,874
"file, gmt, lines, path, writes, apr, god, newsgroups, article, subject",D875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558593286876,0,0,0.373158880153,0,0,0,0,0,0,0,0,0,0,0.0620409364193,0,0,875
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D876,0,0,0.983888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986757990868,0,0,0,0,0,0,0,0,0,0,0,0,0,877
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993920335428,0,0,0,0,0,0,878
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,879
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978518518518,0,880
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, newsgroups, 7kn",D881,0,0,0,0,0,0,0.132063433348,0,0,0,0,0.359942521671,0,0.281982697016,0,0,0.218409008784,0,0,0,0,0,0,0,0,0,0,0,0,0,881
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D882,0,0,0,0,0.0361695686933,0,0.102943783592,0,0,0,0,0,0,0,0.167731409778,0,0,0,0,0,0,0,0,0,0.0466070088082,0,0.012527931495,0.626386998368,0,0,882
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132046427662,0,0,0,0,0.98208155252,0,0,0,0,0,883
"writes, god, apr, article, newsgroups, subject, would, windows, date, organization",D884,0,0,0,0,0,0,0,0,0.293814825491,0,0,0,0,0.126793227033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576058614144,0,0,884
"organization, date, subject, writes, lines, apr, path, gmt, windows, references",D885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530891191117,0,0,0,0,0,0,0,0,0,0.459486815756,0,0,0,885
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603112018667,0,0,0.927567586012,0,0,0,0,886
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165596648464,0,0,0.826216217033,0,0,0,0,887
"file, lines, path, date, references, god, newsgroups, apr, organization, max",D888,0,0,0,0.308162428138,0,0,0,0,0,0,0,0,0,0,0,0.32991261955,0.0304459077636,0,0,0,0,0,0,0,0,0,0,0,0.328628167355,0,888
"path, subject, newsgroups, date, b8f, a86, lines, apr, organization, university",D889,0,0,0,0,0,0,0,0,0,0.276348002728,0.710506457366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889
"max, god, files, a86, one, windows, date, path, organization, lines",D890,0,0.897631353065,0,0.0954550666885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
"gmt, writes, file, article, one, references, windows, subject, newsgroups, lines",D891,0,0,0,0.161746073839,0.286676246142,0,0,0,0,0,0,0,0,0.377456998796,0,0,0,0,0,0,0,0,0,0,0,0.170800119282,0,0,0,0,891
"max, a86, b8f, 1d9, newsgroups, apr, god, lines, subject, path",D892,0,0,0,0,0,0.573220292965,0,0,0,0,0,0,0,0,0.41196489222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D893,0,0,0,0,0.983040935673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893
"would, writes, apr, path, organization, newsgroups, lines, date, article, subject",D894,0,0,0,0.178060704395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807797881463,0,0,0,0,0,0,0,0,0,0,0,894
"writes, mouse, windows, subject, lines, apr, newsgroups, path, organization, would",D895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938509998982,0,0,0.0572667732652,0,0,0,0,895
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D896,0,0.988888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896
"lines, path, gmt, references, writes, apr, god, newsgroups, article, subject",D897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927793792723,0.0647395406105,0,0,897
"gmt, one, references, windows, subject, apr, lines, newsgroups, path, organization",D898,0,0,0,0,0.611268080494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37006525284,0,0,0,0,898
"file, lines, date, path, max, apr, newsgroups, organization, subject, windows",D899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254899770973,0,0,0,0,0,0,0,0.245847161754,0,0,0,0.720768124307,0,899
"windows, writes, lines, apr, newsgroups, date, organization, path, mouse, subject",D900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166285783874,0,0,0,0,0,0.817622262103,0,0,0,0,0,0,0,900
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D901,0,0,0,0.992140921409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901
"writes, organization, date, subject, lines, apr, path, gmt, windows, newsgroups",D902,0,0,0,0.738141448035,0,0,0,0,0,0,0,0,0,0,0,0,0.170350778754,0,0,0,0,0,0,0,0,0,0.0877733333765,0,0,0,902
"god, use, windows, lines, one, apr, file, newsgroups, path, subject",D903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994176706827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
"gmt, writes, mouse, windows, max, subject, a86, references, newsgroups, lines",D904,0,0,0,0.125205852665,0,0.0939662711273,0,0,0,0.442903112114,0,0,0,0,0,0,0,0,0,0,0,0,0.203848476833,0,0,0.12150060773,0,0,0,0,904
"max, windows, b8f, organization, subject, newsgroups, date, a86, 1d9, jehovah",D905,0,0,0,0,0,0,0,0,0,0,0,0.0650011805061,0,0,0,0,0,0,0,0,0.502929664541,0.430955657551,0,0,0,0,0,0,0,0,905
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987332617707,0,0,0,0,0,0,0,906
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D907,0,0,0,0,0,0,0.988065843621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907
"max, lines, newsgroups, organization, apr, date, path, subject, god, references",D908,0,0,0,0,0,0,0.482965381159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50666424847,908
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992076502731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909
"writes, lines, file, newsgroups, apr, path, date, organization, article, subject",D910,0,0,0,0.0862270144899,0,0,0,0,0,0,0,0,0,0.902106318843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,911
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985990338164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993722943723,913
"apr, gmt, one, references, max, windows, path, b8f, a86, 1d9",D914,0,0,0,0,0.907077927951,0.0641641647596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217811631031,0,0,0,0,0,0,0,0,0,0,914
"max, b8f, a86, windows, path, 1d9, apr, references, gmt, newsgroups",D915,0,0,0,0.474633775898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50507636903,0,0,0,0,0,0,0,0,0,0,915
"apr, organization, god, lines, path, subject, jesus, windows, date, gmt",D916,0,0,0,0,0.036632389722,0,0,0,0,0,0,0,0,0,0.96082446768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916
"path, subject, newsgroups, date, organization, a86, apr, university, lines, b8f",D917,0,0,0,0,0,0,0,0,0,0,0.989259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917
"organization, date, subject, lines, apr, path, gmt, windows, newsgroups, references",D918,0,0,0,0.333599286943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650581504017,0,0,0,918
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994599627561,0,0,0,919
"apr, lines, organization, newsgroups, date, subject, path, would, one, references",D920,0,0,0.118566134086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873246731411,0,0,0,0,0,920
"writes, god, apr, newsgroups, article, subject, organization, would, windows, date",D921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334779870979,0,0,0,0,0,0,0,0,0,0,0.158068998066,0.497258729802,0,0,921
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D922,0,0,0,0,0.980272108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922
